Time,X,Y,Direction,Down,Teleport,Jump,Combat
43.516,53,72,none,False,False,False,True
43.667,53,72,none,False,False,False,True
43.818,53,72,none,False,False,False,True
43.969,53,72,none,False,False,False,True
44.121,53,72,none,False,False,False,True
44.272,53,72,none,False,False,False,True
44.423,53,72,none,False,False,False,True
44.574,53,72,none,False,False,False,True
44.725,53,72,none,False,False,False,True
44.876,53,72,none,False,False,False,True
45.027,53,72,none,False,False,False,True
45.178,53,72,none,False,False,False,True
45.329,53,72,none,False,False,False,True
45.48,53,72,none,False,False,False,True
45.631,53,72,none,False,False,False,True
45.782,53,72,none,False,False,False,True
45.933,53,72,none,False,False,False,True
46.085,53,72,none,False,False,False,True
46.236,53,72,none,False,False,False,True
46.387,53,72,none,False,False,False,True
46.538,53,72,none,False,False,False,True
46.689,53,72,none,False,False,False,True
46.841,53,72,none,False,False,False,True
46.992,53,72,none,False,False,False,True
47.143,53,72,none,False,False,False,True
47.295,53,72,left,False,False,False,False
47.446,53,72,none,False,False,False,True
47.597,40,67,none,False,False,False,True
47.748,40,67,none,False,False,False,True
47.899,40,67,none,False,False,False,True
48.05,40,67,left,False,False,False,True
48.201,40,67,none,False,False,False,True
48.352,28,67,none,False,False,False,True
48.503,28,67,none,False,False,False,True
48.654,28,67,none,False,False,False,True
48.805,28,67,none,False,False,False,True
48.956,28,67,none,False,False,False,True
49.108,28,67,none,False,False,False,True
49.259,28,67,none,False,False,False,True
49.41,28,67,none,False,False,False,False
49.561,28,67,none,False,False,False,False
49.712,28,67,right,False,False,False,False
49.863,29,67,none,False,False,False,True
50.014,29,67,none,False,False,False,True
50.165,29,67,none,False,False,False,True
50.316,29,67,none,False,False,False,True
50.467,29,67,none,False,False,False,True
50.618,29,67,none,False,False,False,True
50.769,29,67,none,False,False,False,True
50.921,29,67,none,False,False,False,True
51.072,29,67,none,False,False,False,True
51.223,29,67,none,False,False,False,True
51.374,29,67,none,False,False,False,True
51.526,29,67,none,False,False,False,True
51.676,29,67,none,False,False,False,True
51.827,29,67,none,False,False,False,True
51.978,29,67,none,False,False,False,True
52.129,29,67,none,False,False,False,True
52.28,29,67,none,False,False,False,True
52.432,29,67,none,False,False,False,True
52.582,29,67,none,False,False,False,True
52.734,29,67,none,False,False,False,True
52.885,29,56,none,False,False,False,True
53.036,29,56,none,False,False,False,True
53.187,29,56,none,False,False,False,True
53.338,29,56,none,False,False,False,True
53.489,29,56,none,False,False,False,True
53.64,29,56,none,False,False,False,True
53.791,29,56,none,False,False,False,True
53.942,29,56,none,True,False,False,False
54.093,29,56,none,False,False,False,True
54.244,29,67,none,False,False,False,True
54.395,29,67,none,False,False,False,True
54.546,29,67,none,False,False,False,True
54.697,29,67,none,False,False,False,True
54.848,29,67,none,False,False,False,True
54.999,29,67,none,False,False,False,True
55.15,29,67,none,False,False,False,True
55.301,29,67,none,False,False,False,True
55.452,29,67,none,False,False,False,True
55.603,29,67,none,False,False,False,True
55.754,29,67,none,False,False,False,True
55.905,29,67,none,False,False,False,True
56.056,29,67,none,False,False,False,True
56.207,29,67,none,False,False,False,True
56.358,29,67,none,False,False,False,True
56.509,29,67,none,False,False,False,True
56.66,29,67,none,False,False,False,True
56.811,29,67,none,False,False,False,True
56.963,29,67,none,False,False,False,True
57.114,29,67,none,False,False,False,True
57.265,29,67,none,False,False,False,True
57.416,29,67,none,False,False,False,True
57.567,29,67,none,False,False,False,True
57.718,29,80,none,True,False,False,False
57.869,29,80,none,False,False,False,True
58.02,29,80,none,False,False,False,True
58.171,29,80,none,False,False,False,True
58.322,29,80,none,False,False,False,True
58.473,29,80,none,False,False,False,True
58.624,29,80,none,False,False,False,True
58.775,29,80,none,False,False,False,True
58.926,29,80,none,False,False,False,True
59.077,29,80,none,False,False,False,True
59.228,29,80,none,False,False,False,True
59.379,29,80,none,False,False,False,True
59.53,29,80,none,False,False,False,True
59.681,29,80,none,False,False,False,True
59.832,29,80,none,False,False,False,True
59.984,29,80,none,False,False,False,True
60.135,29,80,none,False,False,False,True
60.286,29,80,none,False,False,False,True
60.437,29,80,none,False,False,False,True
60.588,29,80,none,False,False,False,True
60.74,29,80,none,False,False,False,True
60.891,31,80,none,False,False,False,True
61.042,33,79,none,False,False,False,True
61.193,35,81,none,False,False,False,True
61.344,35,81,none,False,False,False,True
61.495,35,81,right,False,False,False,False
61.646,35,81,right,False,False,False,False
61.797,48,81,right,False,False,False,False
61.948,48,81,right,False,False,False,False
62.099,48,81,right,False,False,False,False
62.25,50,81,right,False,False,False,True
62.401,50,81,right,False,False,False,True
62.552,51,81,none,False,False,False,True
62.703,51,81,none,False,False,False,False
62.854,51,81,none,False,False,False,False
63.005,51,81,none,False,False,False,True
63.157,51,81,none,False,False,False,True
63.308,51,81,none,False,False,False,False
63.459,51,81,none,False,False,False,False
63.61,51,81,none,False,False,False,False
63.761,51,81,none,False,False,False,False
63.912,51,81,none,False,False,False,False
64.063,51,81,none,False,False,False,False
64.214,51,81,none,False,False,False,False
64.365,51,81,right,False,False,False,False
64.516,51,81,none,False,False,False,False
64.667,52,81,none,False,False,False,False
64.818,52,72,none,False,False,False,True
64.969,52,72,none,False,False,False,True
65.121,52,72,none,False,False,False,True
65.272,52,72,none,False,False,False,True
65.423,52,72,none,False,False,False,True
65.574,52,72,none,False,False,False,True
65.726,52,72,none,False,False,False,True
65.877,52,72,none,False,False,False,True
66.028,52,72,none,False,False,False,True
66.179,52,72,none,False,False,False,True
66.33,52,72,none,False,False,False,True
66.481,52,72,none,False,False,False,True
66.632,52,72,none,False,False,False,True
66.784,52,72,none,False,False,False,True
66.935,52,72,none,False,False,False,True
67.087,52,72,none,False,False,False,True
67.238,52,72,none,False,False,False,True
67.389,52,72,none,False,False,False,True
67.541,52,72,none,False,False,False,True
67.691,52,72,none,False,False,False,True
67.843,52,72,none,False,False,False,True
67.993,52,72,none,False,False,False,True
68.145,52,72,none,False,False,False,True
68.296,52,72,none,False,False,False,True
68.447,52,72,none,False,False,False,True
68.598,52,72,none,False,False,False,True
68.749,52,72,none,False,False,False,True
68.9,52,72,none,False,False,False,True
69.051,52,72,none,False,False,False,True
69.202,52,72,none,False,False,False,True
69.353,52,72,none,False,False,False,True
69.504,52,72,none,False,False,False,True
69.655,52,72,none,False,False,False,True
69.806,52,72,none,False,False,False,True
69.957,52,72,none,False,False,False,True
70.108,52,72,none,False,False,False,True
70.26,52,72,none,False,False,False,True
70.411,52,72,none,False,False,False,True
70.562,52,72,none,False,False,False,True
70.713,52,72,none,False,False,False,True
70.865,52,72,left,False,False,False,False
71.015,40,67,none,False,False,False,True
71.167,43,66,none,False,False,False,True
71.318,46,67,none,False,False,False,True
71.469,46,67,none,False,False,False,True
71.62,46,67,left,False,False,False,False
71.771,46,67,left,False,False,False,False
71.922,33,67,none,False,False,False,True
72.073,33,67,none,False,False,False,True
72.224,33,67,none,False,False,False,True
72.375,33,67,none,False,False,False,True
72.527,33,67,none,False,False,False,True
72.678,33,67,none,False,False,False,True
72.829,33,67,none,False,False,False,True
72.98,33,67,none,False,False,False,True
73.131,33,67,none,False,False,False,True
73.282,33,67,none,False,False,False,True
73.433,33,67,none,False,False,False,True
73.584,33,67,none,False,False,False,True
73.735,33,67,none,False,False,False,True
73.886,33,67,none,False,False,False,True
74.037,33,67,none,False,False,False,True
74.188,33,67,none,False,False,False,True
74.339,33,67,none,False,False,False,True
74.49,33,67,none,False,False,False,True
74.641,33,67,none,False,False,False,True
74.792,33,67,none,False,False,False,True
74.943,33,67,none,False,False,False,True
75.095,33,67,none,False,False,False,True
75.246,33,67,none,False,False,False,True
75.397,33,67,none,False,False,False,True
75.548,33,67,none,False,False,False,True
75.699,33,67,none,False,False,False,True
75.85,33,67,none,False,False,False,True
76.001,33,67,none,False,False,False,True
76.153,33,67,none,False,False,False,False
76.304,33,56,none,False,False,False,True
76.454,33,56,none,False,False,False,True
76.605,33,56,none,False,False,False,True
76.757,33,56,none,False,False,False,False
76.908,33,56,none,True,False,False,False
77.059,33,67,none,False,False,False,False
77.21,33,67,none,False,False,False,True
77.361,33,67,none,False,False,False,True
77.512,33,67,none,False,False,False,True
77.663,33,67,none,False,False,False,True
77.814,33,67,none,False,False,False,True
77.965,33,67,none,False,False,False,True
78.116,33,67,none,False,False,False,True
78.267,33,67,none,False,False,False,True
78.418,33,67,none,False,False,False,True
78.569,33,67,none,False,False,False,True
78.72,33,67,none,False,False,False,True
78.871,33,67,none,False,False,False,True
79.022,33,67,none,False,False,False,True
79.173,33,67,none,False,False,False,True
79.324,33,67,none,False,False,False,True
79.475,33,67,none,False,False,False,True
79.626,33,67,none,False,False,False,True
79.778,33,67,none,False,False,False,True
79.929,33,67,none,False,False,False,True
80.08,35,66,none,False,False,False,True
80.231,37,66,none,False,False,False,True
80.382,39,67,none,False,False,False,True
80.532,40,67,none,True,False,False,False
80.684,39,80,none,False,False,False,False
80.835,39,80,left,False,False,False,False
80.986,39,80,left,False,False,False,False
81.137,38,80,left,False,False,False,False
81.288,37,80,none,False,False,False,True
81.439,36,81,none,False,False,False,True
81.59,35,81,none,False,False,False,True
81.741,35,81,none,False,False,False,True
81.893,35,81,none,False,False,False,True
82.044,35,81,none,False,False,False,True
82.195,35,81,none,False,False,False,True
82.346,35,81,none,False,False,False,True
82.497,35,81,none,False,False,False,True
82.648,35,81,none,False,False,False,True
82.799,35,81,none,False,False,False,True
82.95,35,81,none,False,False,False,True
83.101,35,81,none,False,False,False,True
83.252,35,81,right,False,False,False,False
83.403,48,81,right,False,False,False,False
83.554,48,81,none,False,False,False,False
83.705,48,81,none,False,False,False,False
83.857,48,81,right,False,False,False,False
84.008,48,81,right,False,False,False,False
84.159,48,81,right,False,False,False,False
84.31,50,81,none,False,False,False,False
84.461,51,81,none,False,False,False,False
84.612,52,81,none,False,False,False,False
84.763,52,72,none,False,False,False,True
84.914,52,72,none,False,False,False,True
85.065,52,72,none,False,False,False,True
85.217,52,72,none,False,False,False,True
85.368,52,72,none,False,False,False,True
85.518,52,72,none,False,False,False,True
85.67,52,72,none,False,False,False,True
85.821,52,72,none,False,False,False,True
85.972,52,72,none,False,False,False,True
86.123,52,72,none,False,False,False,True
86.274,52,72,none,False,False,False,True
86.425,52,72,none,False,False,False,True
86.576,52,72,none,False,False,False,True
86.727,52,72,none,False,False,False,True
86.878,52,72,none,False,False,False,True
87.029,52,72,none,False,False,False,True
87.18,52,72,none,False,False,False,True
87.332,52,72,none,False,False,False,True
87.483,52,72,none,False,False,False,True
87.634,52,72,none,False,False,False,True
87.785,52,72,none,False,False,False,True
87.936,52,72,none,False,False,False,True
88.087,52,72,none,False,False,False,True
88.238,52,72,none,False,False,False,True
88.389,52,72,none,False,False,False,True
88.54,52,72,none,False,False,False,True
88.691,52,72,none,False,False,False,True
88.842,52,72,none,False,False,False,True
88.993,52,72,none,False,False,False,True
89.144,52,72,none,False,False,False,True
89.295,52,72,none,False,False,False,True
89.446,52,72,none,False,False,False,True
89.598,52,72,none,False,False,False,True
89.748,52,72,none,False,False,False,True
89.9,52,72,none,False,False,False,True
90.051,52,72,none,False,False,False,True
90.202,52,72,none,False,False,False,True
90.353,52,72,none,False,False,False,True
90.504,52,72,none,False,False,False,True
90.655,52,72,left,False,False,False,True
90.806,52,72,left,False,False,False,False
90.957,39,67,left,False,False,False,False
91.109,39,67,left,False,False,False,False
91.26,39,67,left,False,False,False,False
91.41,39,67,left,False,False,False,True
91.562,39,67,none,False,False,False,True
91.713,39,67,none,False,False,False,True
91.863,39,67,none,False,False,False,True
92.014,39,67,none,False,False,False,True
92.166,39,67,none,False,False,False,True
92.317,39,67,none,False,False,False,True
92.468,39,67,none,False,False,False,True
92.619,39,67,none,False,False,False,True
92.77,39,67,none,False,False,False,True
92.921,39,67,none,False,False,False,True
93.072,39,67,none,False,False,False,True
93.224,39,67,none,False,False,False,True
93.375,39,67,none,False,False,False,True
93.526,39,67,none,False,False,False,True
93.677,39,67,none,False,False,False,True
93.828,39,67,none,False,False,False,True
93.979,39,67,none,False,False,False,True
94.13,40,66,none,False,False,False,True
94.281,42,66,none,False,False,False,True
94.432,45,67,none,False,False,False,True
94.583,45,67,none,False,False,False,True
94.734,45,67,left,False,False,False,False
94.885,33,67,none,False,False,False,True
95.036,33,67,none,False,False,False,True
95.187,33,67,none,False,False,False,True
95.338,33,67,none,False,False,False,True
95.489,33,67,none,False,False,False,True
95.64,35,66,none,False,False,False,True
95.791,38,66,none,False,False,False,True
95.942,40,67,none,False,False,False,True
96.093,40,67,none,False,False,False,True
96.244,40,67,none,False,False,False,True
96.396,40,67,none,False,False,False,True
96.547,40,67,none,False,False,False,True
96.698,40,67,none,False,False,False,True
96.849,40,67,none,False,False,False,True
97.0,40,67,none,False,False,False,True
97.151,40,67,none,False,False,False,True
97.302,40,67,none,False,False,False,True
97.453,40,67,none,False,False,False,True
97.604,40,67,none,False,False,False,True
97.755,40,67,none,False,False,False,False
97.906,40,56,none,False,False,False,False
98.058,40,56,none,False,False,False,False
98.208,40,56,none,False,False,False,True
98.359,40,56,none,False,False,False,True
98.511,40,56,none,False,False,False,True
98.662,40,56,none,False,False,False,True
98.813,40,56,none,False,False,False,True
98.964,40,56,none,False,False,False,True
99.115,40,56,none,False,False,False,True
99.266,40,56,none,False,False,False,True
99.417,40,56,none,True,False,False,True
99.568,40,56,none,True,False,False,False
99.719,40,67,none,False,False,False,True
99.87,40,67,none,False,False,False,True
100.021,40,67,none,False,False,False,True
100.172,40,67,none,False,False,False,True
100.323,40,67,none,False,False,False,True
100.474,40,67,none,False,False,False,True
100.625,40,67,none,False,False,False,True
100.776,40,67,none,False,False,False,True
100.927,40,67,none,False,False,False,True
101.078,40,67,none,False,False,False,True
101.229,40,67,none,False,False,False,True
101.38,40,67,left,False,False,False,False
101.532,40,67,left,False,False,False,False
101.682,40,67,left,False,False,False,False
101.833,40,67,left,False,False,False,False
101.984,40,67,left,False,False,False,False
102.135,41,66,left,False,False,False,False
102.286,42,67,left,False,False,False,False
102.438,42,67,left,False,False,False,True
102.589,29,67,none,False,False,False,True
102.74,29,67,none,False,False,False,True
102.891,29,67,none,False,False,False,True
103.042,29,67,none,False,False,False,True
103.193,29,67,none,False,False,False,True
103.344,29,67,none,False,False,False,True
103.495,29,67,none,False,False,False,True
103.646,29,67,none,False,False,False,True
103.797,29,67,none,False,False,False,True
103.948,29,67,none,False,False,False,True
104.099,29,67,none,False,False,False,True
104.25,29,67,none,False,False,False,True
104.401,29,67,none,False,False,False,True
104.552,29,67,none,False,False,False,True
104.703,29,67,none,False,False,False,True
104.854,29,67,none,False,False,False,True
105.005,29,67,none,False,False,False,True
105.156,29,67,none,False,False,False,True
105.307,29,67,none,False,False,False,True
105.458,29,67,none,False,False,False,True
105.609,29,67,none,False,False,False,True
105.76,29,67,none,False,False,False,True
105.911,29,67,none,False,False,False,True
106.062,35,67,none,False,False,False,True
106.213,36,67,none,False,False,False,True
106.364,36,67,none,False,False,False,True
106.515,36,67,none,False,False,False,True
106.666,36,67,none,True,False,False,True
106.817,35,81,none,True,False,False,False
106.968,35,81,none,False,False,False,False
107.119,35,81,none,False,False,False,False
107.27,35,81,right,False,False,False,False
107.421,36,81,right,False,False,False,False
107.572,50,81,right,False,False,False,False
107.723,50,81,none,False,False,False,False
107.875,52,81,none,False,False,False,False
108.026,52,81,none,False,False,False,False
108.177,52,72,none,False,False,False,False
108.328,52,72,none,False,False,False,True
108.479,52,72,none,False,False,False,True
108.63,52,72,none,False,False,False,True
108.781,52,72,none,False,False,False,True
108.932,52,72,none,False,False,False,True
109.083,52,72,none,False,False,False,True
109.234,52,72,none,False,False,False,True
109.385,52,72,none,False,False,False,True
109.536,52,72,none,False,False,False,True
109.687,52,72,none,False,False,False,True
109.838,52,72,none,False,False,False,True
109.989,52,72,none,False,False,False,True
110.14,52,72,none,False,False,False,True
110.291,52,72,none,False,False,False,True
110.443,52,72,none,False,False,False,True
110.594,52,72,none,False,False,False,True
110.745,52,72,none,False,False,False,True
110.896,52,72,none,False,False,False,True
111.048,52,72,none,False,False,False,True
111.199,52,72,none,False,False,False,True
111.35,52,72,none,False,False,False,True
111.501,52,72,none,False,False,False,True
111.652,52,72,none,False,False,False,True
111.803,52,72,none,False,False,False,True
111.954,52,72,none,False,False,False,True
112.105,52,72,none,False,False,False,True
112.256,52,72,none,False,False,False,True
112.408,52,72,none,False,False,False,True
112.559,52,72,none,False,False,False,True
112.71,52,72,none,False,False,False,True
112.861,52,72,none,False,False,False,True
113.012,52,72,none,False,False,False,True
113.163,52,72,none,False,False,False,True
113.314,52,72,none,False,False,False,True
113.465,52,72,none,False,False,False,True
113.616,52,72,none,False,False,False,True
113.768,52,72,none,False,False,False,True
113.918,52,72,none,False,False,False,True
114.07,52,72,none,False,False,False,True
114.221,52,72,none,False,False,False,True
114.372,52,72,none,False,False,False,True
114.523,52,72,none,False,False,False,True
114.674,52,72,none,False,False,False,True
114.826,52,72,none,False,False,False,True
114.977,52,72,none,False,False,False,True
115.128,52,72,none,False,False,False,True
115.279,52,72,none,False,False,False,True
115.43,52,72,none,False,False,False,True
115.581,52,72,none,False,False,False,True
115.732,52,72,none,False,False,False,True
115.883,52,72,none,False,False,False,True
116.034,52,72,none,False,False,False,True
116.185,52,72,none,False,False,False,True
116.336,52,72,none,False,False,False,True
116.487,52,72,none,False,False,False,True
116.638,52,72,none,False,False,False,True
116.789,52,72,none,False,False,False,True
116.94,52,72,none,False,False,False,True
